word,category
"comfort,v. *편안하게 하다, 위로하다*",SUNEUNG
"monumental,기념비적인, 역사적 가치를 지닌 엄청난",TOEFL
"drag,끌다, 끌고 가다, 장애물",TOEFL
"consider - ing,고려 하다",TOEIC
"poverty,가난",GTELP
"launch,v. (로켓 · 우주선 등을) *발사하다,* (새로운 일을) *시작하다*",SUNEUNG
"discipline,훈련, 규율",TOEFL
v. *제조하다*,SUNEUNG
"flaw,n . ( 사물 의 ) 결함",TOEIC
"depend,v. *의지하다*",SUNEUNG
"diseased trees,죽은 나무",GTELP
"merger,n . ( 회사 의 ) 합병",TOEIC
"stimulate,자극하다",GTELP
"scribe,저술가",TOEFL
"obtain,얻다, 획득하다",TOEFL
"string,n. *끈, 끈으로 꿴 것, 줄*",SUNEUNG
"recycled paper,재활용 종이",TOEIC
"liquidate,v. (회사를) 정리하다, 해산하다",TOEFL
"execute,v. *실행하다,* 사형 집행하다",SUNEUNG
"be worth - ing,~ 할 가치 가 있다",TOEIC
"indeed,adv . 확실히 , 정말",TOEIC
"contrite,죄를 뉘우치는",TOEFL
"reverse,v . 뒤집다 , 반대로 하다 adj . 반대 의 , 역 의 n . 반대",TOEIC
"protract,(시간을) 오래끌다, 연장하다",TOEFL
"combine,v. *결합시키다, 겸하다*",SUNEUNG
"affecting,감동시키는",TOEFL
"vow,n. *맹세*",SUNEUNG
"resourceful,adj . 기지 가 있는 , 수완 이 좋은",TOEIC
"dispute,논쟁하다",TOEFL
"float,뜨다 표류하다",GTELP
"handcrafted piece,수 제품",TOEIC
"fantastic,환상적인",GTELP
"client,n. *고객,* (변호사 등의) *의뢰인*",SUNEUNG
"written consent/permission,서면 동의 / 허가",TOEIC
"obey,따르다",GTELP
"eloquent,a. *웅변의, 표현이 풍부한*",SUNEUNG
"usual,a. *보통의, 통상의*",SUNEUNG
"establish,v. *설립하다, 제정하다*",SUNEUNG
"at least,최소한 적어도",GTELP
"in contrast,반대로",GTELP
"lever,n. *지레, 레버*",SUNEUNG
"share,v . ( 감정 / 생각 등 을 ) 공유 하다 ( 나누다 ] , n . 주식 , 지분 : 몫",TOEIC
"beat throb,심장맥박 따위가 뛰다",GTELP
"flight instructor,비행교관",GTELP
"appease,달래다, 진정시키다",TOEFL
"monotonous,a. *단조로운, 지루한*",SUNEUNG
a. *반대하는*,SUNEUNG
"given,prep.- 를 고려 해볼 때 , 감안할 때",TOEIC
"beat,심장이 뛰다",GTELP
"valley,골짜기",GTELP
"checkup,검사 건강 진단",GTELP
v. *희석시키다*,SUNEUNG
"compensate,v. *보장하다*",SUNEUNG
v. *계산하다*,SUNEUNG
"expand,v. *확장하다*",SUNEUNG
"pat,가볍게 톡톡 치다",GTELP
"not only A but also B A B,뿐만아니라 도",GTELP
"impatient,A. 1. 성급한, 참을성 없는",TOEFL
"heterogeneous,잡다한, 혼성의",TOEFL
"haphazard,아무렇게나, 되는대로",TOEFL
"intimidating,위협적인",TOEFL
"aspect,외관 관점 용모",GTELP
"creed,n. *신념,* (종교의) *교의*",SUNEUNG
"minuscule,아주 작은",TOEFL
"malign,~을 헐뜯다, 중상하다",TOEFL
"abolish,v. *폐지하다*",SUNEUNG
"justify,v. *정당화하다*",SUNEUNG
"register,v . 등록 하다 : 기록 하다",TOEIC
"via,p. *~에 의하여,* ~을 거쳐서[경유해서]",SUNEUNG
"starry-eyed,a. 몽상적인, 비현실적인, 꿈꾸는 듯한 눈을 한",TOEFL
"antiquated,낡은, 구식의",TOEFL
"cryptic,숨은, 비밀의, 애매한",TOEFL
"behind,뒤",GTELP
"invitation,초대",GTELP
"weigh,v. *무게를 달다*",SUNEUNG
"stylish,현대식의 유행의",GTELP
"naive,a. *순진한*",SUNEUNG
"vary,다양하다",TOEFL
"replace,v . 대체하다 . 교체하다",TOEIC
"key part,중요한 역할",GTELP
"drawback,n. *문제점, 장애*",SUNEUNG
"spin spanspun,돌다",GTELP
"so That will,하기 위하여",GTELP
"coast,해변 해안",GTELP
"standoff,교착상태",TOEFL
"demonstrator,n . 시범 자 , 시위자",TOEIC
"slim,호리호리한, 가냘픈, 날씬한",TOEFL
"hot flue gases,뜨거운 통기관의 가스",GTELP
"initiative,n . 계획 : 진취성 , 결단력 : 주도권 , 주도",TOEIC
"critical,adj . 대단히 중요한 : 비판적인",TOEIC
"get out,석방하다 나가다",GTELP
"nasty,a. *더러운, 불쾌한*",SUNEUNG
"romantic person,낭만적인 사람",GTELP
"class president,학급 반장",GTELP
a. *미용의*,SUNEUNG
"inevitable,피할 수 없는, 불가피한",TOEFL
"unusually,몹시 대단히",GTELP
"loss,상실 잃음",GTELP
"behalf,n. *이익, 자기편*",SUNEUNG
"intellect,n. *지성*",SUNEUNG
"imagine,상상하다",GTELP
"religious,종교적인",GTELP
"humble,v . 겸허 [ 겸손 ] 하게 하다 adj 검손 한",TOEIC
"natural resources,천연 자원",GTELP
"dangerous situation,위험한 상황",GTELP
"meditate,v. *명상하다*",SUNEUNG
"total,adj . 전체 의 , 완전한 n . 합계 , 총액 v . ( 합계 / 총계 가 ) ~ 가 되다",TOEIC
"that is,즉 다시 말해서",GTELP
"relief,n . 안도 , 안심 : 완화 , 경감",TOEIC
n. *선물*,SUNEUNG
"broadcast,방송하다",GTELP
"illuminate,v. *밝게 비추다,* 설명하다, 계몽하다",SUNEUNG
"disabled/handicapped people,장애인",TOEIC
"rip-off,n. 도둑질, 강탈; 사기; 사취 [= robbery, seizure, extortion, plunder; exploitation, swindle, cheat]* That's a rip-off : 완전히 바가지 썼네. ↔ That's a steal : 완전히 거저네요.* hold up 강도짓을 하다/ mug 강도가 습격하다 / exploitation 착취; 개척, 개발",TOEFL
"slogan,n. *선전 문구, 슬로건*",SUNEUNG
"marginally,adv . 아주 조금 , 미미하게",TOEIC
"keep ing ing,계속해서 하다",GTELP
"rubbish,쓰레기",GTELP
"v. *쌓다, 쌓이다*",SUNEUNG
n. *매력*,SUNEUNG
"pale,창백한",GTELP
"corollary,당연한 결과",TOEFL
"get along with,와 잘 지내다",GTELP
"apparently,명백히, 외관상으로는",TOEFL
"extemporize,V. (사전 준비 없이) 즉석에서 연설[연주]하다",TOEFL
"identical,동일한, 똑같은",TOEFL
"diabetes,n. *당뇨병*",SUNEUNG
"unwrap,포장을 풀다",GTELP
"nervous,흥분하기 쉬운",GTELP
"lack,부족하다",GTELP
"sensible,분별 있는, 현명한",TOEFL
"government action,정부 조치",GTELP
"timely,ad ) 시기 적절한 , 때 맞춘",TOEIC
"bulk,크기",TOEFL
"rubbish,n. *쓰레기, 폐기물*",SUNEUNG
"represent,말하다 표현하다",GTELP
"merge,v. *합병하다,* 차차 변하다",SUNEUNG
"region,n. *지역*",SUNEUNG
"sloppy,부주의한/조잡한",TOEFL
"respond,반응하다",GTELP
"spray,스프레이 분무",GTELP
"customarily,관례상, 습관적으로",TOEFL
"knavery,부정행위, 비행",TOEFL
"nebulous,흐릿한, 모호한",TOEFL
"translate,번역하다",GTELP
"elder,a. *나이가 위인*",SUNEUNG
"veteran,a. *경험이 많은*",SUNEUNG
"decent,괜찮은, 품위 있는",TOEFL
"chase,추적하다",GTELP
"elevate,높이다",TOEFL
"be credited with,~로 인정 받다",TOEIC
"inactive,활동하지 않는, 활발하지 않은",TOEFL
"celebration,축하",GTELP
"hideous,무시무시한, 소름끼치는",TOEFL
"smack,세게 때리다, 강타",TOEFL
"endless,끝이 없는",GTELP
"by signalling,신호로서",GTELP
"sentient,감각이 있는, 느낄 수 있는",TOEFL
"thorough,a. *철저한*",SUNEUNG
"wearily,지쳐서",GTELP
"oppose N/-ing,~에 반대하다",TOEIC
"feature,특징 특색",GTELP
"inherent,타고난, 고유의",TOEFL
"eject,v. *쫓아내다, 배출하다*",SUNEUNG
"renovate,v . 개조 하다 . 보수 하다",TOEIC
"tenant,n. *세입자, 주민*",SUNEUNG
"aqueduct,n. 수로",TOEFL
"v. *촉구하다, 자극하다*",SUNEUNG
"cripple,v. *~을 불구로 만들다*",SUNEUNG
"enmesh,v. (곤경 등에)빠뜨리다, 말려들게 하다(=entangle, tangle, entrap)",TOEFL
"run into,뛰어들다",GTELP
"refer,v. *언급하다,* 위탁하다",SUNEUNG
"inactive,활동하지 않은",GTELP
"orbit,n. *궤도*",SUNEUNG
"alert,a. *방심하지 않는, 기민한*",SUNEUNG
"epidemic,n. *전염병, 유행병*",SUNEUNG
"accustomed,adj.- 에 익숙한",TOEIC
"excced,Vt. 1. 능가하다, 우월하다",TOEFL
"essential,필수적인, 본질적인",TOEFL
"measure,측정하다",GTELP
"front seat,앞좌석",GTELP
"trust,믿다 신용하다",GTELP
"besiege,포위하다, 둘러싸다",TOEFL
"acquaint,v . 알려주 다 , 숙지 시키다",TOEIC
"plutocracy,금권정치, 재벌",TOEFL
"Celsius,a. *섭씨의*",SUNEUNG
"hierarchy,계급, 계층",TOEFL
"caution,n. *조심, 주의*",SUNEUNG
"atmosphere,n. *대기, 분위기*",SUNEUNG
"routine,일상적인",TOEFL
"point out,지적하다",GTELP
"previous,이전의 앞선",GTELP
"humiliate,굴욕감을 주다",TOEFL
"fortunate,운이 좋은 행운의",GTELP
"warrior,n. *용사*",SUNEUNG
"conscience,n. *양심*",SUNEUNG
"glowing,adj . 빛나는 : 극찬 하는",TOEIC
"remark,말하다 언급하다",GTELP
"promote,승진시키다",TOEFL
"identification,n . 신분 증명 ( 서 )",TOEIC
"all-out strike,총파업",TOEFL
"mediate,중재하다, 조정하다",TOEFL
"juggle,v. *잘 처리하다,* 저글링하다",SUNEUNG
"complex,a. *복잡한*",SUNEUNG
"robust,튼튼한, 강건한",TOEFL
"superficial,a. *표면상의, 피상적인*",SUNEUNG
"dual,a. *둘의, 이중의*",SUNEUNG
"profound,a. *깊은, 심오한*",SUNEUNG
"likeness,유사성, 닮음",TOEFL
"mentor,n. *조언자*",SUNEUNG
"empower,~에게 권한을 부여하다",TOEFL
"n. *행위, 안내*",SUNEUNG
"weary,피로한 지친",GTELP
"earmark,(자금, 물건 등을) 책정하다, 예정하다, 배정하다",TOEFL
"artery,n. *동맥,* 간선 도로",SUNEUNG
"step,발걸음",GTELP
"prevail,우세하다, 보급되다, 유행하다",TOEFL
"fade,v. *사라지다, 희미해지다*",SUNEUNG
"sole,a. *유일한*",SUNEUNG
"differentiate,v . 구분 짓다 . 구별 하다",TOEIC
"maladroit,솜씨 없는, 서투른",TOEFL
"alert,에게 위험을 경고하다",GTELP
"deduce,연역하다, 추론하다",TOEFL
"drastic,격렬한, 과감한",TOEFL
"mound,투수 마운드",GTELP
"stomach,위 배",GTELP
"fall,감소",GTELP
"embryo,태아, 배아, 싹, 초기",TOEFL
"decry,비난하다",TOEFL
"wound,v. *부상하게 하다*",SUNEUNG
"disturbing,어지럽히는",GTELP
"inferior,a. *열등한*",SUNEUNG
"slap,뺨때림",GTELP
"project,프로젝트, 계획",TOEFL
"physiology,생리학",GTELP
"immense,a. *막대한*",SUNEUNG
"obliquely,비스듬히, 간접적으로",TOEFL
"severe,a. *심한, 엄한*",SUNEUNG
"featured attraction/spot,특징 이 되는 장소",TOEIC
"donate,v . 기부 하다 , 기증 하다",TOEIC
"tip,끝",GTELP
"even worse,더 나쁜 것은",GTELP
"arbitrate,v. 중재하다",TOEFL
"glimmer,희미하게 빛나다",TOEFL
"temple,사원",GTELP
"profile,옆모습으로",TOEFL
"audience,n. *청중, 관객*",SUNEUNG
"reimburse,변제하다, 상환하다, 배상하다",TOEFL
"complexity,n. 복잡성",TOEFL
"v. *풀칠하다, 붙이다*",SUNEUNG
"paterfamilia,가부장, 가장",TOEFL
"revenge,n. *복수*",SUNEUNG
"the Baseball Hall of Fame,야구 명예의 전당",GTELP
"accomplish,완성하다 이루다",GTELP
"trick,재주 곡예 책략",GTELP
"requirement,n . 필요 조건",TOEIC
"overlap,v. *겹치다*",SUNEUNG
"attract,끌다, 유인하다",TOEFL
"co-worker,동료",TOEFL
"fatigue,피로, 피곤",TOEFL
"culture,문화",GTELP
"literally,글자 뜻대로 사실상",GTELP
n. *피난처*,SUNEUNG
"courageous,용기 있는",GTELP
"as,로서",GTELP
"a. *과잉의,* 나머지의",SUNEUNG
"affliction,고통",TOEFL
"initiate,v . 개시 [ 시작 ] 하다 . 착수 하다",TOEIC
"exacerbate,악화시키다",TOEFL
"obstruct,막다, 방해하다",TOEFL
2. 조바심하는; 몹시 ~하고 싶어하는[for],TOEFL
"draft,n. *밑그림,* 원고",SUNEUNG
"complicated,a. *복잡한*",SUNEUNG
"latitude,n. <지리> *위도, 위선*",SUNEUNG
"post,v . ( 안내문 등 을 ) 게시 ( 공고 ] 하다 . 불이다 . ( 편지 / 우편물 을 ) 부치다 . 발송 하다 n . 직책 : 기둥 : 우편 ( 물 )",TOEIC
v. *자금을 조달하다*,SUNEUNG
"fickle,변덕스러운",TOEFL
"used goods,중고품",GTELP
"component,n . 부품 , ( 구성 ) 요소",TOEIC
"found,설립하다",TOEFL
"summit,n. *꼭대기, 정상*",SUNEUNG
"plunge,v. *뛰어들다, 던져 넣다*",SUNEUNG
"rust,n. *녹*",SUNEUNG
"inaugural,a. *취임의*",SUNEUNG
"pocket money,용돈",TOEFL
"concentrative,집중적인",TOEIC
"lead to 결과,~ 을 초래 하다",TOEIC
"facility,시설, 편의, 재능",TOEFL
"concession,양보, 인정",TOEFL
"drift,n. *표류*",SUNEUNG
"suppress,v. *억압하다, 참다*",SUNEUNG
"concentrated,농축 된 : 밀집된",TOEIC
"abundance,풍부",TOEFL
"microorganism,미생물",GTELP
"regime,n. *정권, 제도*",SUNEUNG
"eternal,a. *영원한*",SUNEUNG
"induce,유도하다, 유발하다",TOEFL
"newly appointed C.E.O.,새롭게 임명 된C.E.O.",TOEIC
"lethargic,A. 무기력한, 활발하지 못한; 혼수(상태)의",TOEFL
"modest,a. *겸손한, 알맞은*",SUNEUNG
"passion,n. *열정*",SUNEUNG
"cheer,활기 원기",GTELP
"feel like,처럼 느끼다",GTELP
"sermon,n. *설교*",SUNEUNG
"composure,n. *침착, 평정*",SUNEUNG
"belligerent,호전적인; 전쟁중인",TOEFL
"stone,돌",GTELP
"television station TV,방송국",GTELP
"digressive,a. 주제를 벗어나기 쉬운; 탈선하기 쉬운(=deflectable); 지엽적인(=unessential, minor)* digress: v. (화제, 논의 등이 본론에서) 벗어나다, (옆길로) 빗나가다, 탈선하다",TOEFL
"tremendous,a. *굉장한, 무시무시한*",SUNEUNG
"dramatic,a. *연극의, 극적인*",SUNEUNG
"merit,장점, 가치",TOEFL
"survive,살다 생존하다",GTELP
"bet,v. *돈을 걸다, 내기를 걸다*",SUNEUNG
"wander,v. (정처 없이) *돌아다니다*",SUNEUNG
"reflective,adj . 반영 하는 , 반사 하는",TOEIC
"potential,a. *잠재적인*",SUNEUNG
"greed,n. *탐욕*",SUNEUNG
"darken,빛깔이 거뭇해지다",GTELP
"limit,제한하다",GTELP
"thought-provoking,adj . 시사 하는 바가 많은",TOEIC
"afford,~할 여유가 있다",TOEFL
"pedestrian,n. *보행자*",SUNEUNG
"veterinarian,n. *수의사*",SUNEUNG
"go out,불이 꺼지다",GTELP
"conveniently,adv . 편리 하게",TOEIC
"domestic flights,HA",TOEIC
a. *명백한*,SUNEUNG
"drawback,결점, 문제점",TOEFL
"upset,a. *마음이 상한, 엉망인*",SUNEUNG
"spacious,널찍한",TOEFL
"melt,녹이다",GTELP
"lucid,명백하여 이해하기 쉬운",TOEFL
"cruel,a. *잔인한*",SUNEUNG
"feeble,아주 약한",TOEFL
"reconcile,화해시키다, 조정하다",TOEFL
"wind up,phr . 결국 - 하게 되다",TOEIC
"in spite of A A,에도 불구하고",GTELP
"aloof,쌀쌀맞은, 무관심한, 냉담한",TOEFL
"interest,관심 흥미",GTELP
"frighten,겁나게 하다",GTELP
"n. *측정, 수단*",SUNEUNG
"concept,개념",GTELP
"edify,교화하다",TOEFL
"reimbursement,v . 변상 , 상환 , 환급",TOEIC
"digest,소화시키다",GTELP
"console,v. *위로하다*",SUNEUNG
"timely,시기 적절한",TOEIC
"flamboyant,눈부신, 화려한, 현란한",TOEFL
"run,운영하다",GTELP
"journey,n. *여행*",SUNEUNG
"V. <속어>알다, 이해하다",TOEFL
v. *흔적을 쫓다*,SUNEUNG
"obnoxious,아주 싫은, 몹시 불쾌한",TOEFL
"reward n v,보상 보상하다",GTELP
"deplete,v. *고갈시키다, 격감시키다*",SUNEUNG
"conclude,v. *결론짓다,* 끝내다",SUNEUNG
"surrender,굴복하다 항복하다",GTELP
"descend,v. *내려오다, 물려주다*",SUNEUNG
"overdue,adj . 기한이 지난 , 지불 기한이 넘은",TOEIC
"barter,v. *교환하다*",SUNEUNG
"decorate,v. *장식하다,* ~에게 훈장을 주다",SUNEUNG
"accessible,접근하기 쉬운",TOEFL
"colony,n. *식민지,* 공동체, 군생",SUNEUNG
"analogy,n. *유추, 비슷함*",SUNEUNG
"apparently,분명히 확실히",GTELP
"healing effect,치료 효과",GTELP
"annoying,괴롭히는",GTELP
"obstinate,완고한, 고집 센",TOEFL
"until further notice,추후 공지 가 있을 때 까지",TOEIC
"artisan,장인",TOEFL
"evince,분명히 나타내다, 명시하다",TOEFL
v. *이익이 되다*,SUNEUNG
"nutty,미친",TOEFL
"gather,모으다",GTELP
"burst,터지다 폭발하다",GTELP
"cure,v. *치료하다*",SUNEUNG
"statistically,adv . 통계적 으로 , 통계 상 으로",TOEIC
"social failure,사회적 실패자",GTELP
"laud,칭찬하다",TOEFL
"receptive,수용적인, 잘 받아들이는",TOEFL
"spirally,나선형(모양)으로",TOEFL
"persider,n. *주재자, 사회자*",SUNEUNG
"make money,돈을 벌다",GTELP
"daunting,벅찬, 주눅이 들게 하는, 위협적인",TOEFL
"promote,v. *증진하다, 승진시키다*",SUNEUNG
"deadlock,교착상태, 막다른 골목",TOEFL
"import,v. *수입하다,* 뜩하다",SUNEUNG
"cost,v. (비용이) *들다*",SUNEUNG
"fratricide,형제살해",TOEFL
"jest,n. *농담, 조롱*",SUNEUNG
"nowadays,요즘",GTELP
"organize,v . 준비 ( 조직 ] 하다 정리 하다 . 체계화 ( 구조화 ] 하다",TOEIC
"initially,ad. 처음에, 초기에",TOEFL
"polish,v. *닦다, 윤내다,* (문장 등을) *다듬다*",SUNEUNG
"regularly,규칙적으로",GTELP
"landscape,n . 풍경 , 전망 v . 조경 을 하다",TOEIC
"moisture,습기, 수분",TOEFL
"heyday,N. 한창(때), 전성기, 절정",TOEFL
"ride,탈것에타다",GTELP
"pertray,v. *묘사하다, 설명하다, 초상을 그리다*",SUNEUNG
"rectify,고치다, 바로잡다",TOEFL
"be in a hurry,서두르다",GTELP
v. *~의 총이익을 올리다*,SUNEUNG
"anniversary,기념일",GTELP
"by - ing,~ 함으로써",TOEIC
"waive,v . 적용 하지 않다 , 면제 하다 . 포기 하다",TOEIC
"allergy,n. *알레르기*",SUNEUNG
"n. *삼킴,* 제비",SUNEUNG
"humans,인간",GTELP
"poet,시인",GTELP
"woodcutter,나무꾼",GTELP
"granite stone,화강암",GTELP
n. *움푹한 곳*,SUNEUNG
"bud,n. *싹*",SUNEUNG
"domestic,a. *국내의, 가정의*",SUNEUNG
"spectator,n . 관중 , 관객 , 구경꾼",TOEIC
"sporadically,산발적으로",TOEFL
"remaining work/employees,남은 일 / 직원 들",TOEIC
"predict,v. *예연하다, 예측하다*",SUNEUNG
"consequence,n. *결과,* 중요성",SUNEUNG
"antique,n. *골동품*",SUNEUNG
"furnish,v. (필요한 것을) *제공하다, 갖추다*",SUNEUNG
"boarding ticket,탑승권",TOEIC
"qualify,v.- 에게 자격 을 주다 . 적임 으로 하다",TOEIC
"indolent,게으른, 나태한",TOEFL
"not any more,더 이상 않다",GTELP
"drowsy,a.*졸리는*",SUNEUNG
"transaction,n . 거래 , 업무 , 매매",TOEIC
"urge,v. *촉구하다, 강요하다*",SUNEUNG
"purple,보라색",GTELP
"precaution,n. *조심, 예방 조치*",SUNEUNG
"prose,n. 산문, 산문체",TOEFL
"represent,나타내다",GTELP
"separate,v. *분리하다*",SUNEUNG
"bankrupt,파산한",TOEFL
"squeeze,v. *짜내다*",SUNEUNG
"troublesome,골치 아픈",GTELP
"pressing matter,긴박한 문제",TOEIC
"arrange,v . 준비 하다 . 마련 하다 , 처리 하다 , 배열 / 배치 하다",TOEIC
"dusk,n. *땅거미, 어스름*",SUNEUNG
"sacred,신성한, 성스러운",TOEFL
"precise,adj . 정확한",TOEIC
"boil,v. *끓다, 삶다*",SUNEUNG
"bane,맹독; 고통의 원인, 골칫거리, 저주",TOEFL
"contentious,논쟁적인; 논쟁을 일으키는",TOEFL
"coordinate,v. *조정하다*",SUNEUNG
"place,두다 배치하다",GTELP
"influx,유입, 쇄도",TOEFL
"workshop,n. *작업장,* 공동 연구회, 워크숍",SUNEUNG
"secede,탈퇴하다",TOEFL
"record,v. *기록하다, 녹음하다*",SUNEUNG
"lowest number,가장 낮은 수",GTELP
"obstacle,n. *장애물, 방해가 되는 것*",SUNEUNG
"pathetic,애처로운",TOEFL
v. *싹트다*,SUNEUNG
"lord,n. *군주*",SUNEUNG
"imitation,모방, 모조품",TOEFL
"english,korean",SUNEUNG
"appetite,식욕",GTELP
"elementary,a. *초보의, 기초적인*",SUNEUNG
"popularity,인기",GTELP
"appeal,간청하다",GTELP
"mince,점잔빼며 말하다",TOEFL
"anchor,n. *닻,* 앵커",SUNEUNG
"insatiable,만족할 줄 모르는",TOEFL
n. 지연,SUNEUNG
"kindle,(불을) 붙이다; (관심, 감정 등을) 불붙이다, 자극하다",TOEFL
"fearless,겁 없는",GTELP
"vacant,a. *빈, 비어 있는*",SUNEUNG
"behavior,행동",GTELP
"do harm,해가 되다",GTELP
"n. *전진, 진보*",SUNEUNG
"milk,돈 정보 짜내다 ,끌어내다",TOEFL
"overall,a. *전부의, 전체적인*",SUNEUNG
"casually,adv . 이따금 , 문득 , 우연히 : ; 격식 을 차리지 않고 , 간편하게",TOEIC
"induce,v. *유도하다, 설득하다*",SUNEUNG
"environment,n . 환경 , 주위 의 상황",TOEIC
